,Date_Key,Date,Day,Month,Month_No,Quarter,Year,Week,Fiscal_Year
568,1970-01-01 00:00:00.020240722,2024-07-22,Monday,July,7,Q3,2024,30,FY2024
569,1970-01-01 00:00:00.020240723,2024-07-23,Tuesday,July,7,Q3,2024,30,FY2024
570,1970-01-01 00:00:00.020240724,2024-07-24,Wednesday,July,7,Q3,2024,30,FY2024
571,1970-01-01 00:00:00.020240725,2024-07-25,Thursday,July,7,Q3,2024,30,FY2024
572,1970-01-01 00:00:00.020240726,2024-07-26,Friday,July,7,Q3,2024,30,FY2024
573,1970-01-01 00:00:00.020240727,2024-07-27,Saturday,July,7,Q3,2024,30,FY2024
574,1970-01-01 00:00:00.020240728,2024-07-28,Sunday,July,7,Q3,2024,30,FY2024
575,1970-01-01 00:00:00.020240729,2024-07-29,Monday,July,7,Q3,2024,31,FY2024
576,1970-01-01 00:00:00.020240730,2024-07-30,Tuesday,July,7,Q3,2024,31,FY2024
577,1970-01-01 00:00:00.020240731,2024-07-31,Wednesday,July,7,Q3,2024,31,FY2024
578,1970-01-01 00:00:00.020240801,2024-08-01,Thursday,August,8,Q3,2024,31,FY2024
579,1970-01-01 00:00:00.020240802,2024-08-02,Friday,August,8,Q3,2024,31,FY2024
580,1970-01-01 00:00:00.020240803,2024-08-03,Saturday,August,8,Q3,2024,31,FY2024
581,1970-01-01 00:00:00.020240804,2024-08-04,Sunday,August,8,Q3,2024,31,FY2024
582,1970-01-01 00:00:00.020240805,2024-08-05,Monday,August,8,Q3,2024,32,FY2024
583,1970-01-01 00:00:00.020240806,2024-08-06,Tuesday,August,8,Q3,2024,32,FY2024
584,1970-01-01 00:00:00.020240807,2024-08-07,Wednesday,August,8,Q3,2024,32,FY2024
585,1970-01-01 00:00:00.020240808,2024-08-08,Thursday,August,8,Q3,2024,32,FY2024
586,1970-01-01 00:00:00.020240809,2024-08-09,Friday,August,8,Q3,2024,32,FY2024
587,1970-01-01 00:00:00.020240810,2024-08-10,Saturday,August,8,Q3,2024,32,FY2024
588,1970-01-01 00:00:00.020240811,2024-08-11,Sunday,August,8,Q3,2024,32,FY2024
589,1970-01-01 00:00:00.020240812,2024-08-12,Monday,August,8,Q3,2024,33,FY2024
590,1970-01-01 00:00:00.020240813,2024-08-13,Tuesday,August,8,Q3,2024,33,FY2024
591,1970-01-01 00:00:00.020240814,2024-08-14,Wednesday,August,8,Q3,2024,33,FY2024
592,1970-01-01 00:00:00.020240815,2024-08-15,Thursday,August,8,Q3,2024,33,FY2024
593,1970-01-01 00:00:00.020240816,2024-08-16,Friday,August,8,Q3,2024,33,FY2024
594,1970-01-01 00:00:00.020240817,2024-08-17,Saturday,August,8,Q3,2024,33,FY2024
595,1970-01-01 00:00:00.020240818,2024-08-18,Sunday,August,8,Q3,2024,33,FY2024
596,1970-01-01 00:00:00.020240819,2024-08-19,Monday,August,8,Q3,2024,34,FY2024
597,1970-01-01 00:00:00.020240820,2024-08-20,Tuesday,August,8,Q3,2024,34,FY2024
598,1970-01-01 00:00:00.020240821,2024-08-21,Wednesday,August,8,Q3,2024,34,FY2024
599,1970-01-01 00:00:00.020240822,2024-08-22,Thursday,August,8,Q3,2024,34,FY2024
600,1970-01-01 00:00:00.020240823,2024-08-23,Friday,August,8,Q3,2024,34,FY2024
601,1970-01-01 00:00:00.020240824,2024-08-24,Saturday,August,8,Q3,2024,34,FY2024
602,1970-01-01 00:00:00.020240825,2024-08-25,Sunday,August,8,Q3,2024,34,FY2024
603,1970-01-01 00:00:00.020240826,2024-08-26,Monday,August,8,Q3,2024,35,FY2024
604,1970-01-01 00:00:00.020240827,2024-08-27,Tuesday,August,8,Q3,2024,35,FY2024
605,1970-01-01 00:00:00.020240828,2024-08-28,Wednesday,August,8,Q3,2024,35,FY2024
606,1970-01-01 00:00:00.020240829,2024-08-29,Thursday,August,8,Q3,2024,35,FY2024
607,1970-01-01 00:00:00.020240830,2024-08-30,Friday,August,8,Q3,2024,35,FY2024
608,1970-01-01 00:00:00.020240831,2024-08-31,Saturday,August,8,Q3,2024,35,FY2024
609,1970-01-01 00:00:00.020240901,2024-09-01,Sunday,September,9,Q3,2024,35,FY2024
610,1970-01-01 00:00:00.020240902,2024-09-02,Monday,September,9,Q3,2024,36,FY2024
611,1970-01-01 00:00:00.020240903,2024-09-03,Tuesday,September,9,Q3,2024,36,FY2024
612,1970-01-01 00:00:00.020240904,2024-09-04,Wednesday,September,9,Q3,2024,36,FY2024
613,1970-01-01 00:00:00.020240905,2024-09-05,Thursday,September,9,Q3,2024,36,FY2024
614,1970-01-01 00:00:00.020240906,2024-09-06,Friday,September,9,Q3,2024,36,FY2024
615,1970-01-01 00:00:00.020240907,2024-09-07,Saturday,September,9,Q3,2024,36,FY2024
616,1970-01-01 00:00:00.020240908,2024-09-08,Sunday,September,9,Q3,2024,36,FY2024
617,1970-01-01 00:00:00.020240909,2024-09-09,Monday,September,9,Q3,2024,37,FY2024
618,1970-01-01 00:00:00.020240910,2024-09-10,Tuesday,September,9,Q3,2024,37,FY2024
619,1970-01-01 00:00:00.020240911,2024-09-11,Wednesday,September,9,Q3,2024,37,FY2024
620,1970-01-01 00:00:00.020240912,2024-09-12,Thursday,September,9,Q3,2024,37,FY2024
621,1970-01-01 00:00:00.020240913,2024-09-13,Friday,September,9,Q3,2024,37,FY2024
622,1970-01-01 00:00:00.020240914,2024-09-14,Saturday,September,9,Q3,2024,37,FY2024
623,1970-01-01 00:00:00.020240915,2024-09-15,Sunday,September,9,Q3,2024,37,FY2024
624,1970-01-01 00:00:00.020240916,2024-09-16,Monday,September,9,Q3,2024,38,FY2024
625,1970-01-01 00:00:00.020240917,2024-09-17,Tuesday,September,9,Q3,2024,38,FY2024
626,1970-01-01 00:00:00.020240918,2024-09-18,Wednesday,September,9,Q3,2024,38,FY2024
627,1970-01-01 00:00:00.020240919,2024-09-19,Thursday,September,9,Q3,2024,38,FY2024
628,1970-01-01 00:00:00.020240920,2024-09-20,Friday,September,9,Q3,2024,38,FY2024
629,1970-01-01 00:00:00.020240921,2024-09-21,Saturday,September,9,Q3,2024,38,FY2024
630,1970-01-01 00:00:00.020240922,2024-09-22,Sunday,September,9,Q3,2024,38,FY2024
631,1970-01-01 00:00:00.020240923,2024-09-23,Monday,September,9,Q3,2024,39,FY2024
632,1970-01-01 00:00:00.020240924,2024-09-24,Tuesday,September,9,Q3,2024,39,FY2024
633,1970-01-01 00:00:00.020240925,2024-09-25,Wednesday,September,9,Q3,2024,39,FY2024
634,1970-01-01 00:00:00.020240926,2024-09-26,Thursday,September,9,Q3,2024,39,FY2024
635,1970-01-01 00:00:00.020240927,2024-09-27,Friday,September,9,Q3,2024,39,FY2024
636,1970-01-01 00:00:00.020240928,2024-09-28,Saturday,September,9,Q3,2024,39,FY2024
637,1970-01-01 00:00:00.020240929,2024-09-29,Sunday,September,9,Q3,2024,39,FY2024
638,1970-01-01 00:00:00.020240930,2024-09-30,Monday,September,9,Q3,2024,40,FY2024
639,1970-01-01 00:00:00.020241001,2024-10-01,Tuesday,October,10,Q4,2024,40,FY2024
640,1970-01-01 00:00:00.020241002,2024-10-02,Wednesday,October,10,Q4,2024,40,FY2024
641,1970-01-01 00:00:00.020241003,2024-10-03,Thursday,October,10,Q4,2024,40,FY2024
642,1970-01-01 00:00:00.020241004,2024-10-04,Friday,October,10,Q4,2024,40,FY2024
643,1970-01-01 00:00:00.020241005,2024-10-05,Saturday,October,10,Q4,2024,40,FY2024
644,1970-01-01 00:00:00.020241006,2024-10-06,Sunday,October,10,Q4,2024,40,FY2024
645,1970-01-01 00:00:00.020241007,2024-10-07,Monday,October,10,Q4,2024,41,FY2024
646,1970-01-01 00:00:00.020241008,2024-10-08,Tuesday,October,10,Q4,2024,41,FY2024
647,1970-01-01 00:00:00.020241009,2024-10-09,Wednesday,October,10,Q4,2024,41,FY2024
648,1970-01-01 00:00:00.020241010,2024-10-10,Thursday,October,10,Q4,2024,41,FY2024
649,1970-01-01 00:00:00.020241011,2024-10-11,Friday,October,10,Q4,2024,41,FY2024
650,1970-01-01 00:00:00.020241012,2024-10-12,Saturday,October,10,Q4,2024,41,FY2024
651,1970-01-01 00:00:00.020241013,2024-10-13,Sunday,October,10,Q4,2024,41,FY2024
652,1970-01-01 00:00:00.020241014,2024-10-14,Monday,October,10,Q4,2024,42,FY2024
653,1970-01-01 00:00:00.020241015,2024-10-15,Tuesday,October,10,Q4,2024,42,FY2024
654,1970-01-01 00:00:00.020241016,2024-10-16,Wednesday,October,10,Q4,2024,42,FY2024
655,1970-01-01 00:00:00.020241017,2024-10-17,Thursday,October,10,Q4,2024,42,FY2024
656,1970-01-01 00:00:00.020241018,2024-10-18,Friday,October,10,Q4,2024,42,FY2024
657,1970-01-01 00:00:00.020241019,2024-10-19,Saturday,October,10,Q4,2024,42,FY2024
658,1970-01-01 00:00:00.020241020,2024-10-20,Sunday,October,10,Q4,2024,42,FY2024
659,1970-01-01 00:00:00.020241021,2024-10-21,Monday,October,10,Q4,2024,43,FY2024
660,1970-01-01 00:00:00.020241022,2024-10-22,Tuesday,October,10,Q4,2024,43,FY2024
661,1970-01-01 00:00:00.020241023,2024-10-23,Wednesday,October,10,Q4,2024,43,FY2024
662,1970-01-01 00:00:00.020241024,2024-10-24,Thursday,October,10,Q4,2024,43,FY2024
663,1970-01-01 00:00:00.020241025,2024-10-25,Friday,October,10,Q4,2024,43,FY2024
664,1970-01-01 00:00:00.020241026,2024-10-26,Saturday,October,10,Q4,2024,43,FY2024
665,1970-01-01 00:00:00.020241027,2024-10-27,Sunday,October,10,Q4,2024,43,FY2024
666,1970-01-01 00:00:00.020241028,2024-10-28,Monday,October,10,Q4,2024,44,FY2024
667,1970-01-01 00:00:00.020241029,2024-10-29,Tuesday,October,10,Q4,2024,44,FY2024
668,1970-01-01 00:00:00.020241030,2024-10-30,Wednesday,October,10,Q4,2024,44,FY2024
669,1970-01-01 00:00:00.020241031,2024-10-31,Thursday,October,10,Q4,2024,44,FY2024
670,1970-01-01 00:00:00.020241101,2024-11-01,Friday,November,11,Q4,2024,44,FY2024
671,1970-01-01 00:00:00.020241102,2024-11-02,Saturday,November,11,Q4,2024,44,FY2024
672,1970-01-01 00:00:00.020241103,2024-11-03,Sunday,November,11,Q4,2024,44,FY2024
673,1970-01-01 00:00:00.020241104,2024-11-04,Monday,November,11,Q4,2024,45,FY2024
674,1970-01-01 00:00:00.020241105,2024-11-05,Tuesday,November,11,Q4,2024,45,FY2024
675,1970-01-01 00:00:00.020241106,2024-11-06,Wednesday,November,11,Q4,2024,45,FY2024
676,1970-01-01 00:00:00.020241107,2024-11-07,Thursday,November,11,Q4,2024,45,FY2024
677,1970-01-01 00:00:00.020241108,2024-11-08,Friday,November,11,Q4,2024,45,FY2024
678,1970-01-01 00:00:00.020241109,2024-11-09,Saturday,November,11,Q4,2024,45,FY2024
679,1970-01-01 00:00:00.020241110,2024-11-10,Sunday,November,11,Q4,2024,45,FY2024
680,1970-01-01 00:00:00.020241111,2024-11-11,Monday,November,11,Q4,2024,46,FY2024
681,1970-01-01 00:00:00.020241112,2024-11-12,Tuesday,November,11,Q4,2024,46,FY2024
682,1970-01-01 00:00:00.020241113,2024-11-13,Wednesday,November,11,Q4,2024,46,FY2024
683,1970-01-01 00:00:00.020241114,2024-11-14,Thursday,November,11,Q4,2024,46,FY2024
684,1970-01-01 00:00:00.020241115,2024-11-15,Friday,November,11,Q4,2024,46,FY2024
685,1970-01-01 00:00:00.020241116,2024-11-16,Saturday,November,11,Q4,2024,46,FY2024
686,1970-01-01 00:00:00.020241117,2024-11-17,Sunday,November,11,Q4,2024,46,FY2024
687,1970-01-01 00:00:00.020241118,2024-11-18,Monday,November,11,Q4,2024,47,FY2024
688,1970-01-01 00:00:00.020241119,2024-11-19,Tuesday,November,11,Q4,2024,47,FY2024
689,1970-01-01 00:00:00.020241120,2024-11-20,Wednesday,November,11,Q4,2024,47,FY2024
690,1970-01-01 00:00:00.020241121,2024-11-21,Thursday,November,11,Q4,2024,47,FY2024
691,1970-01-01 00:00:00.020241122,2024-11-22,Friday,November,11,Q4,2024,47,FY2024
692,1970-01-01 00:00:00.020241123,2024-11-23,Saturday,November,11,Q4,2024,47,FY2024
693,1970-01-01 00:00:00.020241124,2024-11-24,Sunday,November,11,Q4,2024,47,FY2024
694,1970-01-01 00:00:00.020241125,2024-11-25,Monday,November,11,Q4,2024,48,FY2024
695,1970-01-01 00:00:00.020241126,2024-11-26,Tuesday,November,11,Q4,2024,48,FY2024
696,1970-01-01 00:00:00.020241127,2024-11-27,Wednesday,November,11,Q4,2024,48,FY2024
697,1970-01-01 00:00:00.020241128,2024-11-28,Thursday,November,11,Q4,2024,48,FY2024
698,1970-01-01 00:00:00.020241129,2024-11-29,Friday,November,11,Q4,2024,48,FY2024
699,1970-01-01 00:00:00.020241130,2024-11-30,Saturday,November,11,Q4,2024,48,FY2024
700,1970-01-01 00:00:00.020241201,2024-12-01,Sunday,December,12,Q4,2024,48,FY2024
701,1970-01-01 00:00:00.020241202,2024-12-02,Monday,December,12,Q4,2024,49,FY2024
702,1970-01-01 00:00:00.020241203,2024-12-03,Tuesday,December,12,Q4,2024,49,FY2024
703,1970-01-01 00:00:00.020241204,2024-12-04,Wednesday,December,12,Q4,2024,49,FY2024
704,1970-01-01 00:00:00.020241205,2024-12-05,Thursday,December,12,Q4,2024,49,FY2024
705,1970-01-01 00:00:00.020241206,2024-12-06,Friday,December,12,Q4,2024,49,FY2024
706,1970-01-01 00:00:00.020241207,2024-12-07,Saturday,December,12,Q4,2024,49,FY2024
707,1970-01-01 00:00:00.020241208,2024-12-08,Sunday,December,12,Q4,2024,49,FY2024
708,1970-01-01 00:00:00.020241209,2024-12-09,Monday,December,12,Q4,2024,50,FY2024
709,1970-01-01 00:00:00.020241210,2024-12-10,Tuesday,December,12,Q4,2024,50,FY2024
710,1970-01-01 00:00:00.020241211,2024-12-11,Wednesday,December,12,Q4,2024,50,FY2024
711,1970-01-01 00:00:00.020241212,2024-12-12,Thursday,December,12,Q4,2024,50,FY2024
712,1970-01-01 00:00:00.020241213,2024-12-13,Friday,December,12,Q4,2024,50,FY2024
713,1970-01-01 00:00:00.020241214,2024-12-14,Saturday,December,12,Q4,2024,50,FY2024
714,1970-01-01 00:00:00.020241215,2024-12-15,Sunday,December,12,Q4,2024,50,FY2024
715,1970-01-01 00:00:00.020241216,2024-12-16,Monday,December,12,Q4,2024,51,FY2024
716,1970-01-01 00:00:00.020241217,2024-12-17,Tuesday,December,12,Q4,2024,51,FY2024
717,1970-01-01 00:00:00.020241218,2024-12-18,Wednesday,December,12,Q4,2024,51,FY2024
718,1970-01-01 00:00:00.020241219,2024-12-19,Thursday,December,12,Q4,2024,51,FY2024
719,1970-01-01 00:00:00.020241220,2024-12-20,Friday,December,12,Q4,2024,51,FY2024
720,1970-01-01 00:00:00.020241221,2024-12-21,Saturday,December,12,Q4,2024,51,FY2024
721,1970-01-01 00:00:00.020241222,2024-12-22,Sunday,December,12,Q4,2024,51,FY2024
722,1970-01-01 00:00:00.020241223,2024-12-23,Monday,December,12,Q4,2024,52,FY2024
723,1970-01-01 00:00:00.020241224,2024-12-24,Tuesday,December,12,Q4,2024,52,FY2024
724,1970-01-01 00:00:00.020241225,2024-12-25,Wednesday,December,12,Q4,2024,52,FY2024
725,1970-01-01 00:00:00.020241226,2024-12-26,Thursday,December,12,Q4,2024,52,FY2024
726,1970-01-01 00:00:00.020241227,2024-12-27,Friday,December,12,Q4,2024,52,FY2024
727,1970-01-01 00:00:00.020241228,2024-12-28,Saturday,December,12,Q4,2024,52,FY2024
728,1970-01-01 00:00:00.020241229,2024-12-29,Sunday,December,12,Q4,2024,52,FY2024
729,1970-01-01 00:00:00.020241230,2024-12-30,Monday,December,12,Q4,2024,1,FY2024
730,1970-01-01 00:00:00.020241231,2024-12-31,Tuesday,December,12,Q4,2024,1,FY2024
731,1970-01-01 00:00:00.020250101,2025-01-01,Wednesday,January,1,Q1,2025,1,FY2025
732,1970-01-01 00:00:00.020250102,2025-01-02,Thursday,January,1,Q1,2025,1,FY2025
733,1970-01-01 00:00:00.020250103,2025-01-03,Friday,January,1,Q1,2025,1,FY2025
734,1970-01-01 00:00:00.020250104,2025-01-04,Saturday,January,1,Q1,2025,1,FY2025
735,1970-01-01 00:00:00.020250105,2025-01-05,Sunday,January,1,Q1,2025,1,FY2025
736,1970-01-01 00:00:00.020250106,2025-01-06,Monday,January,1,Q1,2025,2,FY2025
737,1970-01-01 00:00:00.020250107,2025-01-07,Tuesday,January,1,Q1,2025,2,FY2025
738,1970-01-01 00:00:00.020250108,2025-01-08,Wednesday,January,1,Q1,2025,2,FY2025
739,1970-01-01 00:00:00.020250109,2025-01-09,Thursday,January,1,Q1,2025,2,FY2025
740,1970-01-01 00:00:00.020250110,2025-01-10,Friday,January,1,Q1,2025,2,FY2025
741,1970-01-01 00:00:00.020250111,2025-01-11,Saturday,January,1,Q1,2025,2,FY2025
742,1970-01-01 00:00:00.020250112,2025-01-12,Sunday,January,1,Q1,2025,2,FY2025
743,1970-01-01 00:00:00.020250113,2025-01-13,Monday,January,1,Q1,2025,3,FY2025
744,1970-01-01 00:00:00.020250114,2025-01-14,Tuesday,January,1,Q1,2025,3,FY2025
745,1970-01-01 00:00:00.020250115,2025-01-15,Wednesday,January,1,Q1,2025,3,FY2025
746,1970-01-01 00:00:00.020250116,2025-01-16,Thursday,January,1,Q1,2025,3,FY2025
747,1970-01-01 00:00:00.020250117,2025-01-17,Friday,January,1,Q1,2025,3,FY2025
748,1970-01-01 00:00:00.020250118,2025-01-18,Saturday,January,1,Q1,2025,3,FY2025
749,1970-01-01 00:00:00.020250119,2025-01-19,Sunday,January,1,Q1,2025,3,FY2025
750,1970-01-01 00:00:00.020250120,2025-01-20,Monday,January,1,Q1,2025,4,FY2025
751,1970-01-01 00:00:00.020250121,2025-01-21,Tuesday,January,1,Q1,2025,4,FY2025
752,1970-01-01 00:00:00.020250122,2025-01-22,Wednesday,January,1,Q1,2025,4,FY2025
753,1970-01-01 00:00:00.020250123,2025-01-23,Thursday,January,1,Q1,2025,4,FY2025
754,1970-01-01 00:00:00.020250124,2025-01-24,Friday,January,1,Q1,2025,4,FY2025
755,1970-01-01 00:00:00.020250125,2025-01-25,Saturday,January,1,Q1,2025,4,FY2025
756,1970-01-01 00:00:00.020250126,2025-01-26,Sunday,January,1,Q1,2025,4,FY2025
757,1970-01-01 00:00:00.020250127,2025-01-27,Monday,January,1,Q1,2025,5,FY2025
758,1970-01-01 00:00:00.020250128,2025-01-28,Tuesday,January,1,Q1,2025,5,FY2025
759,1970-01-01 00:00:00.020250129,2025-01-29,Wednesday,January,1,Q1,2025,5,FY2025
760,1970-01-01 00:00:00.020250130,2025-01-30,Thursday,January,1,Q1,2025,5,FY2025
761,1970-01-01 00:00:00.020250131,2025-01-31,Friday,January,1,Q1,2025,5,FY2025
762,1970-01-01 00:00:00.020250201,2025-02-01,Saturday,February,2,Q1,2025,5,FY2025
763,1970-01-01 00:00:00.020250202,2025-02-02,Sunday,February,2,Q1,2025,5,FY2025
764,1970-01-01 00:00:00.020250203,2025-02-03,Monday,February,2,Q1,2025,6,FY2025
765,1970-01-01 00:00:00.020250204,2025-02-04,Tuesday,February,2,Q1,2025,6,FY2025
766,1970-01-01 00:00:00.020250205,2025-02-05,Wednesday,February,2,Q1,2025,6,FY2025
767,1970-01-01 00:00:00.020250206,2025-02-06,Thursday,February,2,Q1,2025,6,FY2025
768,1970-01-01 00:00:00.020250207,2025-02-07,Friday,February,2,Q1,2025,6,FY2025
769,1970-01-01 00:00:00.020250208,2025-02-08,Saturday,February,2,Q1,2025,6,FY2025
770,1970-01-01 00:00:00.020250209,2025-02-09,Sunday,February,2,Q1,2025,6,FY2025
771,1970-01-01 00:00:00.020250210,2025-02-10,Monday,February,2,Q1,2025,7,FY2025
772,1970-01-01 00:00:00.020250211,2025-02-11,Tuesday,February,2,Q1,2025,7,FY2025
773,1970-01-01 00:00:00.020250212,2025-02-12,Wednesday,February,2,Q1,2025,7,FY2025
774,1970-01-01 00:00:00.020250213,2025-02-13,Thursday,February,2,Q1,2025,7,FY2025
775,1970-01-01 00:00:00.020250214,2025-02-14,Friday,February,2,Q1,2025,7,FY2025
776,1970-01-01 00:00:00.020250215,2025-02-15,Saturday,February,2,Q1,2025,7,FY2025
777,1970-01-01 00:00:00.020250216,2025-02-16,Sunday,February,2,Q1,2025,7,FY2025
778,1970-01-01 00:00:00.020250217,2025-02-17,Monday,February,2,Q1,2025,8,FY2025
779,1970-01-01 00:00:00.020250218,2025-02-18,Tuesday,February,2,Q1,2025,8,FY2025
780,1970-01-01 00:00:00.020250219,2025-02-19,Wednesday,February,2,Q1,2025,8,FY2025
781,1970-01-01 00:00:00.020250220,2025-02-20,Thursday,February,2,Q1,2025,8,FY2025
782,1970-01-01 00:00:00.020250221,2025-02-21,Friday,February,2,Q1,2025,8,FY2025
783,1970-01-01 00:00:00.020250222,2025-02-22,Saturday,February,2,Q1,2025,8,FY2025
784,1970-01-01 00:00:00.020250223,2025-02-23,Sunday,February,2,Q1,2025,8,FY2025
785,1970-01-01 00:00:00.020250224,2025-02-24,Monday,February,2,Q1,2025,9,FY2025
786,1970-01-01 00:00:00.020250225,2025-02-25,Tuesday,February,2,Q1,2025,9,FY2025
787,1970-01-01 00:00:00.020250226,2025-02-26,Wednesday,February,2,Q1,2025,9,FY2025
788,1970-01-01 00:00:00.020250227,2025-02-27,Thursday,February,2,Q1,2025,9,FY2025
789,1970-01-01 00:00:00.020250228,2025-02-28,Friday,February,2,Q1,2025,9,FY2025
790,1970-01-01 00:00:00.020250301,2025-03-01,Saturday,March,3,Q1,2025,9,FY2025
791,1970-01-01 00:00:00.020250302,2025-03-02,Sunday,March,3,Q1,2025,9,FY2025
792,1970-01-01 00:00:00.020250303,2025-03-03,Monday,March,3,Q1,2025,10,FY2025
793,1970-01-01 00:00:00.020250304,2025-03-04,Tuesday,March,3,Q1,2025,10,FY2025
794,1970-01-01 00:00:00.020250305,2025-03-05,Wednesday,March,3,Q1,2025,10,FY2025
795,1970-01-01 00:00:00.020250306,2025-03-06,Thursday,March,3,Q1,2025,10,FY2025
796,1970-01-01 00:00:00.020250307,2025-03-07,Friday,March,3,Q1,2025,10,FY2025
797,1970-01-01 00:00:00.020250308,2025-03-08,Saturday,March,3,Q1,2025,10,FY2025
798,1970-01-01 00:00:00.020250309,2025-03-09,Sunday,March,3,Q1,2025,10,FY2025
799,1970-01-01 00:00:00.020250310,2025-03-10,Monday,March,3,Q1,2025,11,FY2025
800,1970-01-01 00:00:00.020250311,2025-03-11,Tuesday,March,3,Q1,2025,11,FY2025
801,1970-01-01 00:00:00.020250312,2025-03-12,Wednesday,March,3,Q1,2025,11,FY2025
802,1970-01-01 00:00:00.020250313,2025-03-13,Thursday,March,3,Q1,2025,11,FY2025
803,1970-01-01 00:00:00.020250314,2025-03-14,Friday,March,3,Q1,2025,11,FY2025
804,1970-01-01 00:00:00.020250315,2025-03-15,Saturday,March,3,Q1,2025,11,FY2025
805,1970-01-01 00:00:00.020250316,2025-03-16,Sunday,March,3,Q1,2025,11,FY2025
806,1970-01-01 00:00:00.020250317,2025-03-17,Monday,March,3,Q1,2025,12,FY2025
807,1970-01-01 00:00:00.020250318,2025-03-18,Tuesday,March,3,Q1,2025,12,FY2025
808,1970-01-01 00:00:00.020250319,2025-03-19,Wednesday,March,3,Q1,2025,12,FY2025
809,1970-01-01 00:00:00.020250320,2025-03-20,Thursday,March,3,Q1,2025,12,FY2025
810,1970-01-01 00:00:00.020250321,2025-03-21,Friday,March,3,Q1,2025,12,FY2025
811,1970-01-01 00:00:00.020250322,2025-03-22,Saturday,March,3,Q1,2025,12,FY2025
812,1970-01-01 00:00:00.020250323,2025-03-23,Sunday,March,3,Q1,2025,12,FY2025
813,1970-01-01 00:00:00.020250324,2025-03-24,Monday,March,3,Q1,2025,13,FY2025
814,1970-01-01 00:00:00.020250325,2025-03-25,Tuesday,March,3,Q1,2025,13,FY2025
815,1970-01-01 00:00:00.020250326,2025-03-26,Wednesday,March,3,Q1,2025,13,FY2025
816,1970-01-01 00:00:00.020250327,2025-03-27,Thursday,March,3,Q1,2025,13,FY2025
817,1970-01-01 00:00:00.020250328,2025-03-28,Friday,March,3,Q1,2025,13,FY2025
818,1970-01-01 00:00:00.020250329,2025-03-29,Saturday,March,3,Q1,2025,13,FY2025
819,1970-01-01 00:00:00.020250330,2025-03-30,Sunday,March,3,Q1,2025,13,FY2025
820,1970-01-01 00:00:00.020250331,2025-03-31,Monday,March,3,Q1,2025,14,FY2025
821,1970-01-01 00:00:00.020250401,2025-04-01,Tuesday,April,4,Q2,2025,14,FY2025
822,1970-01-01 00:00:00.020250402,2025-04-02,Wednesday,April,4,Q2,2025,14,FY2025
823,1970-01-01 00:00:00.020250403,2025-04-03,Thursday,April,4,Q2,2025,14,FY2025
824,1970-01-01 00:00:00.020250404,2025-04-04,Friday,April,4,Q2,2025,14,FY2025
825,1970-01-01 00:00:00.020250405,2025-04-05,Saturday,April,4,Q2,2025,14,FY2025
826,1970-01-01 00:00:00.020250406,2025-04-06,Sunday,April,4,Q2,2025,14,FY2025
827,1970-01-01 00:00:00.020250407,2025-04-07,Monday,April,4,Q2,2025,15,FY2025
828,1970-01-01 00:00:00.020250408,2025-04-08,Tuesday,April,4,Q2,2025,15,FY2025
829,1970-01-01 00:00:00.020250409,2025-04-09,Wednesday,April,4,Q2,2025,15,FY2025
830,1970-01-01 00:00:00.020250410,2025-04-10,Thursday,April,4,Q2,2025,15,FY2025
831,1970-01-01 00:00:00.020250411,2025-04-11,Friday,April,4,Q2,2025,15,FY2025
832,1970-01-01 00:00:00.020250412,2025-04-12,Saturday,April,4,Q2,2025,15,FY2025
833,1970-01-01 00:00:00.020250413,2025-04-13,Sunday,April,4,Q2,2025,15,FY2025
834,1970-01-01 00:00:00.020250414,2025-04-14,Monday,April,4,Q2,2025,16,FY2025
835,1970-01-01 00:00:00.020250415,2025-04-15,Tuesday,April,4,Q2,2025,16,FY2025
836,1970-01-01 00:00:00.020250416,2025-04-16,Wednesday,April,4,Q2,2025,16,FY2025
837,1970-01-01 00:00:00.020250417,2025-04-17,Thursday,April,4,Q2,2025,16,FY2025
838,1970-01-01 00:00:00.020250418,2025-04-18,Friday,April,4,Q2,2025,16,FY2025
839,1970-01-01 00:00:00.020250419,2025-04-19,Saturday,April,4,Q2,2025,16,FY2025
840,1970-01-01 00:00:00.020250420,2025-04-20,Sunday,April,4,Q2,2025,16,FY2025
841,1970-01-01 00:00:00.020250421,2025-04-21,Monday,April,4,Q2,2025,17,FY2025
842,1970-01-01 00:00:00.020250422,2025-04-22,Tuesday,April,4,Q2,2025,17,FY2025
843,1970-01-01 00:00:00.020250423,2025-04-23,Wednesday,April,4,Q2,2025,17,FY2025
844,1970-01-01 00:00:00.020250424,2025-04-24,Thursday,April,4,Q2,2025,17,FY2025
845,1970-01-01 00:00:00.020250425,2025-04-25,Friday,April,4,Q2,2025,17,FY2025
846,1970-01-01 00:00:00.020250426,2025-04-26,Saturday,April,4,Q2,2025,17,FY2025
847,1970-01-01 00:00:00.020250427,2025-04-27,Sunday,April,4,Q2,2025,17,FY2025
848,1970-01-01 00:00:00.020250428,2025-04-28,Monday,April,4,Q2,2025,18,FY2025
849,1970-01-01 00:00:00.020250429,2025-04-29,Tuesday,April,4,Q2,2025,18,FY2025
850,1970-01-01 00:00:00.020250430,2025-04-30,Wednesday,April,4,Q2,2025,18,FY2025
851,1970-01-01 00:00:00.020250501,2025-05-01,Thursday,May,5,Q2,2025,18,FY2025
