Purchase_ID,Date_Key,Supplier_ID,Product_ID,Store_ID,Quantity,Purchase_Price,Purchase_Amount,Invoice_No,Lead_Time
PUR004332,20270721,SUP065,PRD247,ST004,316,248.52,78532.32,PINV004332,2
PUR004333,20230704,SUP007,PRD003,ST019,135,565.34,76320.9,PINV004333,13
PUR004334,20231230,SUP082,PRD215,ST005,97,483.63,46912.11,PINV004334,11
PUR004335,20230910,SUP086,PRD103,ST018,101,381.57,38538.57,PINV004335,5
PUR004336,20230114,SUP077,PRD273,ST007,141,157.33,22183.53,PINV004336,2
PUR004337,20250225,SUP092,PRD088,ST031,270,400.9,108243.0,PINV004337,8
PUR004338,20271012,SUP009,PRD154,ST044,405,88.99,36040.95,PINV004338,6
PUR004339,20240402,SUP052,PRD085,ST019,314,268.36,84265.04,PINV004339,8
PUR004340,20251106,SUP051,PRD222,ST014,116,281.71,32678.36,PINV004340,9
PUR004341,20250503,SUP047,PRD295,ST028,447,64.71,28925.37,PINV004341,6
PUR004342,20260523,SUP081,PRD239,ST004,172,633.09,108891.48,PINV004342,3
PUR004343,20241230,SUP084,PRD233,ST049,414,26.8,11095.2,PINV004343,15
PUR004344,20280201,SUP027,PRD291,ST031,377,759.19,286214.63,PINV004344,1
PUR004345,20241011,SUP013,PRD052,ST020,436,426.58,185988.88,PINV004345,12
PUR004346,20280530,SUP014,PRD158,ST034,233,652.03,151922.99,PINV004346,1
PUR004347,20240718,SUP033,PRD250,ST011,402,58.2,23396.4,PINV004347,2
PUR004348,20270416,SUP076,PRD216,ST037,419,686.1,287475.9,PINV004348,13
PUR004349,20241120,SUP073,PRD033,ST029,275,230.61,63417.75,PINV004349,9
PUR004350,20270124,SUP088,PRD126,ST036,315,568.96,179222.4,PINV004350,8
PUR004351,20270116,SUP069,PRD069,ST020,241,352.55,84964.55,PINV004351,7
PUR004352,20280922,SUP075,PRD142,ST043,481,290.38,139672.78,PINV004352,6
PUR004353,20230629,SUP024,PRD001,ST043,226,31.64,7150.64,PINV004353,10
PUR004354,20230710,SUP019,PRD224,ST034,350,247.19,86516.5,PINV004354,2
PUR004355,20230601,SUP096,PRD138,ST044,333,182.86,60892.38,PINV004355,5
PUR004356,20240101,SUP055,PRD094,ST012,341,692.81,236248.21,PINV004356,11
PUR004357,20251112,SUP008,PRD205,ST047,430,220.51,94819.3,PINV004357,11
PUR004358,20260705,SUP015,PRD099,ST033,287,172.76,49582.12,PINV004358,12
PUR004359,20260910,SUP038,PRD179,ST010,497,237.99,118281.03,PINV004359,12
PUR004360,20260515,SUP096,PRD299,ST042,379,21.97,8326.63,PINV004360,1
PUR004361,20260328,SUP007,PRD147,ST019,264,328.57,86742.48,PINV004361,1
PUR004362,20280409,SUP092,PRD279,ST008,385,458.77,176626.45,PINV004362,4
PUR004363,20281107,SUP005,PRD228,ST026,448,518.69,232373.12,PINV004363,8
PUR004364,20241024,SUP012,PRD200,ST036,222,710.94,157828.68,PINV004364,15
PUR004365,20271206,SUP065,PRD186,ST018,325,80.45,26146.25,PINV004365,14
PUR004366,20270927,SUP100,PRD274,ST019,94,658.69,61916.86,PINV004366,15
PUR004367,20270225,SUP001,PRD161,ST045,328,562.86,184618.08,PINV004367,7
PUR004368,20260331,SUP035,PRD238,ST036,143,81.96,11720.28,PINV004368,10
PUR004369,20280821,SUP009,PRD125,ST014,67,290.06,19434.02,PINV004369,2
PUR004370,20240622,SUP056,PRD057,ST011,449,483.7,217181.3,PINV004370,1
PUR004371,20261018,SUP025,PRD222,ST009,478,700.69,334929.82,PINV004371,12
PUR004372,20240217,SUP091,PRD234,ST033,67,172.11,11531.37,PINV004372,3
PUR004373,20240301,SUP079,PRD132,ST009,149,757.53,112871.97,PINV004373,13
PUR004374,20241219,SUP001,PRD207,ST008,379,503.49,190822.71,PINV004374,14
PUR004375,20230101,SUP030,PRD290,ST037,303,398.83,120845.49,PINV004375,7
PUR004376,20240315,SUP012,PRD157,ST027,292,748.08,218439.36,PINV004376,6
PUR004377,20260809,SUP085,PRD055,ST021,151,530.97,80176.47,PINV004377,4
PUR004378,20231011,SUP036,PRD279,ST020,290,272.0,78880.0,PINV004378,7
PUR004379,20240224,SUP042,PRD230,ST024,266,726.42,193227.72,PINV004379,6
PUR004380,20250413,SUP037,PRD277,ST016,450,27.4,12330.0,PINV004380,4
PUR004381,20230121,SUP055,PRD251,ST025,425,725.36,308278.0,PINV004381,9
PUR004382,20230213,SUP091,PRD082,ST025,71,22.14,1571.94,PINV004382,15
PUR004383,20241022,SUP061,PRD084,ST036,322,586.21,188759.62,PINV004383,2
PUR004384,20260729,SUP008,PRD020,ST042,265,25.83,6844.95,PINV004384,10
PUR004385,20270602,SUP081,PRD124,ST013,444,388.38,172440.72,PINV004385,11
PUR004386,20270420,SUP053,PRD023,ST035,491,515.26,252992.66,PINV004386,15
PUR004387,20250409,SUP079,PRD142,ST007,158,155.48,24565.84,PINV004387,9
PUR004388,20230925,SUP095,PRD133,ST026,62,599.11,37144.82,PINV004388,2
PUR004389,20231007,SUP066,PRD078,ST046,498,236.09,117572.82,PINV004389,1
PUR004390,20271221,SUP028,PRD047,ST001,258,544.55,140493.9,PINV004390,8
PUR004391,20270929,SUP089,PRD240,ST012,156,524.39,81804.84,PINV004391,12
PUR004392,20230217,SUP079,PRD236,ST047,472,372.22,175687.84,PINV004392,4
PUR004393,20280614,SUP072,PRD192,ST044,473,251.08,118760.84,PINV004393,7
PUR004394,20270428,SUP047,PRD073,ST026,357,83.49,29805.93,PINV004394,15
PUR004395,20240802,SUP039,PRD043,ST008,369,424.2,156529.8,PINV004395,2
PUR004396,20280807,SUP057,PRD277,ST046,152,107.18,16291.36,PINV004396,7
PUR004397,20270607,SUP049,PRD038,ST041,301,28.63,8617.63,PINV004397,6
PUR004398,20251225,SUP089,PRD070,ST047,458,688.36,315268.88,PINV004398,9
PUR004399,20230808,SUP083,PRD195,ST039,487,65.12,31713.44,PINV004399,5
PUR004400,20230520,SUP036,PRD105,ST017,212,166.62,35323.44,PINV004400,12
PUR004401,20230812,SUP095,PRD165,ST003,266,372.87,99183.42,PINV004401,9
PUR004402,20250616,SUP049,PRD059,ST004,477,574.59,274079.43,PINV004402,15
PUR004403,20281220,SUP008,PRD290,ST030,500,410.03,205015.0,PINV004403,4
PUR004404,20250505,SUP023,PRD181,ST016,192,499.76,95953.92,PINV004404,12
PUR004405,20250228,SUP076,PRD027,ST001,178,93.11,16573.58,PINV004405,4
PUR004406,20231026,SUP050,PRD131,ST008,317,331.23,104999.91,PINV004406,12
PUR004407,20230519,SUP060,PRD016,ST005,80,646.65,51732.0,PINV004407,11
PUR004408,20230608,SUP031,PRD011,ST009,402,187.04,75190.08,PINV004408,12
PUR004409,20240203,SUP032,PRD210,ST029,361,216.1,78012.1,PINV004409,2
PUR004410,20271206,SUP021,PRD160,ST023,278,369.07,102601.46,PINV004410,4
PUR004411,20230714,SUP013,PRD139,ST036,365,766.73,279856.45,PINV004411,12
PUR004412,20240320,SUP055,PRD170,ST030,490,25.0,12250.0,PINV004412,2
PUR004413,20270327,SUP085,PRD104,ST041,124,733.12,90906.88,PINV004413,7
PUR004414,20260112,SUP089,PRD211,ST030,421,729.69,307199.49,PINV004414,7
PUR004415,20261216,SUP095,PRD282,ST047,177,373.26,66067.02,PINV004415,9
PUR004416,20250718,SUP029,PRD201,ST031,85,566.85,48182.25,PINV004416,2
PUR004417,20270205,SUP023,PRD011,ST002,459,660.92,303362.28,PINV004417,13
PUR004418,20230301,SUP046,PRD126,ST031,56,603.85,33815.6,PINV004418,3
PUR004419,20260830,SUP080,PRD125,ST025,254,187.47,47617.38,PINV004419,14
PUR004420,20240510,SUP088,PRD018,ST021,205,708.05,145150.25,PINV004420,14
PUR004421,20250925,SUP071,PRD004,ST027,398,610.13,242831.74,PINV004421,1
PUR004422,20240410,SUP028,PRD027,ST005,275,127.15,34966.25,PINV004422,13
PUR004423,20280922,SUP053,PRD273,ST035,370,72.43,26799.1,PINV004423,15
PUR004424,20260812,SUP083,PRD107,ST045,389,185.36,72105.04,PINV004424,13
PUR004425,20230119,SUP024,PRD132,ST034,249,210.29,52362.21,PINV004425,1
PUR004426,20240717,SUP008,PRD120,ST022,182,322.56,58705.92,PINV004426,13
PUR004427,20230413,SUP069,PRD076,ST016,162,293.92,47615.04,PINV004427,13
PUR004428,20230830,SUP085,PRD131,ST023,399,438.81,175085.19,PINV004428,15
PUR004429,20281222,SUP004,PRD216,ST012,360,406.96,146505.6,PINV004429,15
PUR004430,20280310,SUP013,PRD280,ST028,494,484.58,239382.52,PINV004430,14
PUR004431,20280530,SUP046,PRD220,ST013,488,295.22,144067.36,PINV004431,2
PUR004432,20240204,SUP029,PRD181,ST042,491,571.2,280459.2,PINV004432,13
PUR004433,20261101,SUP096,PRD281,ST033,416,259.57,107981.12,PINV004433,7
PUR004434,20280130,SUP018,PRD166,ST042,210,443.48,93130.8,PINV004434,8
PUR004435,20240314,SUP046,PRD233,ST050,221,264.44,58441.24,PINV004435,9
PUR004436,20230523,SUP036,PRD035,ST004,350,640.33,224115.5,PINV004436,1
PUR004437,20280604,SUP015,PRD288,ST049,420,375.0,157500.0,PINV004437,6
PUR004438,20250305,SUP043,PRD186,ST049,417,22.28,9290.76,PINV004438,14
PUR004439,20230610,SUP001,PRD126,ST021,167,740.97,123741.99,PINV004439,15
PUR004440,20240413,SUP027,PRD099,ST041,89,27.26,2426.14,PINV004440,2
PUR004441,20260706,SUP038,PRD253,ST015,441,341.28,150504.48,PINV004441,12
PUR004442,20250117,SUP071,PRD130,ST023,463,528.94,244899.22,PINV004442,4
PUR004443,20280823,SUP004,PRD177,ST027,277,539.97,149571.69,PINV004443,13
PUR004444,20281026,SUP096,PRD002,ST031,493,753.24,371347.32,PINV004444,13
PUR004445,20231127,SUP089,PRD165,ST025,241,101.99,24579.59,PINV004445,3
PUR004446,20280810,SUP058,PRD028,ST021,225,615.48,138483.0,PINV004446,2
PUR004447,20270404,SUP033,PRD086,ST035,462,32.27,14908.74,PINV004447,6
PUR004448,20230910,SUP020,PRD245,ST036,224,722.85,161918.4,PINV004448,15
PUR004449,20230918,SUP083,PRD079,ST026,308,265.11,81653.88,PINV004449,4
PUR004450,20260214,SUP022,PRD259,ST002,468,377.49,176665.32,PINV004450,2
PUR004451,20240802,SUP097,PRD263,ST029,421,238.36,100349.56,PINV004451,12
PUR004452,20240515,SUP045,PRD130,ST017,464,343.93,159583.52,PINV004452,10
PUR004453,20280724,SUP061,PRD200,ST016,329,773.53,254491.37,PINV004453,9
PUR004454,20260221,SUP042,PRD091,ST033,364,288.32,104948.48,PINV004454,8
PUR004455,20250624,SUP034,PRD182,ST003,276,308.6,85173.6,PINV004455,10
PUR004456,20281128,SUP050,PRD103,ST035,437,26.24,11466.88,PINV004456,13
PUR004457,20231220,SUP040,PRD007,ST044,207,631.39,130697.73,PINV004457,9
PUR004458,20230910,SUP077,PRD125,ST046,432,42.2,18230.4,PINV004458,15
PUR004459,20280313,SUP052,PRD267,ST036,262,620.02,162445.24,PINV004459,8
PUR004460,20280914,SUP086,PRD065,ST005,407,230.56,93837.92,PINV004460,1
PUR004461,20260819,SUP095,PRD060,ST045,245,68.55,16794.75,PINV004461,2
PUR004462,20270506,SUP044,PRD020,ST004,317,782.31,247992.27,PINV004462,6
PUR004463,20240312,SUP084,PRD228,ST034,129,401.69,51818.01,PINV004463,8
PUR004464,20230609,SUP064,PRD280,ST010,190,599.96,113992.4,PINV004464,12
PUR004465,20250703,SUP097,PRD186,ST044,50,781.98,39099.0,PINV004465,3
PUR004466,20250717,SUP007,PRD254,ST040,76,627.05,47655.8,PINV004466,3
PUR004467,20260628,SUP013,PRD204,ST007,262,741.89,194375.18,PINV004467,2
PUR004468,20240215,SUP080,PRD190,ST008,438,216.0,94608.0,PINV004468,10
PUR004469,20270615,SUP002,PRD200,ST010,428,93.63,40073.64,PINV004469,1
PUR004470,20271007,SUP063,PRD240,ST019,212,711.41,150818.92,PINV004470,15
PUR004471,20281111,SUP007,PRD183,ST047,265,527.42,139766.3,PINV004471,15
PUR004472,20230326,SUP036,PRD144,ST049,408,379.68,154909.44,PINV004472,12
PUR004473,20230819,SUP067,PRD079,ST010,115,38.78,4459.7,PINV004473,4
PUR004474,20271115,SUP027,PRD023,ST041,342,584.83,200011.86,PINV004474,2
PUR004475,20230920,SUP089,PRD290,ST018,64,797.52,51041.28,PINV004475,10
PUR004476,20270430,SUP037,PRD022,ST028,103,341.54,35178.62,PINV004476,8
PUR004477,20230429,SUP098,PRD275,ST026,407,650.55,264773.85,PINV004477,5
PUR004478,20270211,SUP038,PRD289,ST002,88,511.33,44997.04,PINV004478,11
PUR004479,20231107,SUP048,PRD274,ST029,123,745.04,91639.92,PINV004479,9
PUR004480,20281107,SUP083,PRD194,ST029,145,139.58,20239.1,PINV004480,8
PUR004481,20241107,SUP007,PRD190,ST031,50,200.95,10047.5,PINV004481,9
PUR004482,20280716,SUP031,PRD184,ST041,475,158.11,75102.25,PINV004482,12
PUR004483,20280606,SUP049,PRD156,ST026,102,478.28,48784.56,PINV004483,8
PUR004484,20260718,SUP041,PRD082,ST036,233,530.44,123592.52,PINV004484,1
PUR004485,20241219,SUP058,PRD153,ST033,72,232.76,16758.72,PINV004485,6
PUR004486,20260822,SUP015,PRD109,ST013,479,409.02,195920.58,PINV004486,11
PUR004487,20230515,SUP074,PRD267,ST027,405,301.21,121990.05,PINV004487,15
PUR004488,20240714,SUP017,PRD048,ST039,483,238.14,115021.62,PINV004488,7
PUR004489,20260908,SUP026,PRD089,ST028,131,673.04,88168.24,PINV004489,14
PUR004490,20280105,SUP077,PRD004,ST016,271,693.31,187887.01,PINV004490,9
PUR004491,20240105,SUP069,PRD024,ST036,312,734.84,229270.08,PINV004491,9
PUR004492,20280924,SUP078,PRD233,ST008,369,284.34,104921.46,PINV004492,14
PUR004493,20241019,SUP082,PRD174,ST027,90,113.81,10242.9,PINV004493,11
PUR004494,20260725,SUP050,PRD142,ST005,198,160.95,31868.1,PINV004494,13
PUR004495,20250708,SUP010,PRD285,ST008,166,111.0,18426.0,PINV004495,8
PUR004496,20240918,SUP029,PRD131,ST044,427,269.11,114909.97,PINV004496,2
PUR004497,20270608,SUP038,PRD278,ST045,339,422.37,143183.43,PINV004497,7
PUR004498,20261028,SUP022,PRD023,ST008,151,372.66,56271.66,PINV004498,3
PUR004499,20250312,SUP028,PRD036,ST004,90,125.39,11285.1,PINV004499,15
PUR004500,20241220,SUP003,PRD228,ST005,405,671.37,271904.85,PINV004500,1
PUR004501,20250109,SUP092,PRD132,ST022,267,797.0,212799.0,PINV004501,12
PUR004502,20251031,SUP096,PRD085,ST022,256,508.62,130206.72,PINV004502,4
PUR004503,20241009,SUP023,PRD209,ST050,75,763.58,57268.5,PINV004503,6
PUR004504,20230604,SUP001,PRD132,ST004,245,239.59,58699.55,PINV004504,1
PUR004505,20250828,SUP059,PRD232,ST023,416,756.52,314712.32,PINV004505,4
PUR004506,20280929,SUP055,PRD261,ST018,291,347.75,101195.25,PINV004506,1
PUR004507,20271012,SUP069,PRD195,ST004,454,608.52,276268.08,PINV004507,8
PUR004508,20250717,SUP097,PRD120,ST024,447,360.49,161139.03,PINV004508,10
PUR004509,20260709,SUP033,PRD180,ST016,106,689.32,73067.92,PINV004509,9
PUR004510,20271206,SUP040,PRD176,ST014,471,798.63,376154.73,PINV004510,13
PUR004511,20270922,SUP045,PRD214,ST022,299,185.48,55458.52,PINV004511,15
PUR004512,20240414,SUP019,PRD158,ST029,189,124.21,23475.69,PINV004512,15
PUR004513,20261017,SUP003,PRD131,ST035,242,745.19,180335.98,PINV004513,6
PUR004514,20270729,SUP086,PRD083,ST038,314,750.26,235581.64,PINV004514,1
PUR004515,20261024,SUP004,PRD006,ST046,171,650.25,111192.75,PINV004515,9
PUR004516,20230227,SUP082,PRD190,ST013,147,97.48,14329.56,PINV004516,12
PUR004517,20261018,SUP011,PRD165,ST001,287,597.17,171387.79,PINV004517,1
PUR004518,20250719,SUP028,PRD182,ST028,326,111.58,36375.08,PINV004518,12
PUR004519,20280520,SUP062,PRD139,ST019,219,116.91,25603.29,PINV004519,5
PUR004520,20280420,SUP065,PRD039,ST009,333,201.22,67006.26,PINV004520,14
PUR004521,20270621,SUP066,PRD239,ST017,262,38.17,10000.54,PINV004521,5
PUR004522,20230609,SUP078,PRD025,ST022,107,244.17,26126.19,PINV004522,4
PUR004523,20241003,SUP083,PRD023,ST022,389,756.52,294286.28,PINV004523,5
PUR004524,20260207,SUP029,PRD245,ST011,432,384.25,165996.0,PINV004524,10
PUR004525,20250928,SUP011,PRD101,ST030,110,664.71,73118.1,PINV004525,11
PUR004526,20240215,SUP078,PRD238,ST007,340,135.43,46046.2,PINV004526,10
PUR004527,20270512,SUP092,PRD093,ST031,238,155.83,37087.54,PINV004527,7
PUR004528,20260423,SUP009,PRD211,ST016,372,583.5,217062.0,PINV004528,11
PUR004529,20250622,SUP094,PRD296,ST041,342,129.54,44302.68,PINV004529,15
PUR004530,20231004,SUP059,PRD213,ST024,57,775.64,44211.48,PINV004530,8
PUR004531,20271128,SUP077,PRD050,ST007,235,579.3,136135.5,PINV004531,11
PUR004532,20230225,SUP031,PRD142,ST035,460,606.38,278934.8,PINV004532,13
PUR004533,20280806,SUP062,PRD041,ST005,192,731.61,140469.12,PINV004533,3
PUR004534,20250521,SUP004,PRD165,ST040,356,456.1,162371.6,PINV004534,5
PUR004535,20250816,SUP063,PRD252,ST007,284,536.2,152280.8,PINV004535,3
PUR004536,20281127,SUP079,PRD145,ST032,382,674.45,257639.9,PINV004536,11
PUR004537,20281222,SUP013,PRD002,ST030,307,786.57,241476.99,PINV004537,10
PUR004538,20260502,SUP006,PRD167,ST036,60,418.32,25099.2,PINV004538,5
PUR004539,20261120,SUP060,PRD013,ST002,453,320.61,145236.33,PINV004539,1
PUR004540,20280317,SUP038,PRD243,ST050,274,201.54,55221.96,PINV004540,2
PUR004541,20260601,SUP060,PRD223,ST006,389,722.69,281126.41,PINV004541,6
PUR004542,20271215,SUP013,PRD248,ST029,75,735.48,55161.0,PINV004542,6
PUR004543,20280824,SUP097,PRD002,ST025,115,715.78,82314.7,PINV004543,11
PUR004544,20271208,SUP027,PRD129,ST047,389,325.74,126712.86,PINV004544,2
PUR004545,20261120,SUP039,PRD149,ST015,362,571.59,206915.58,PINV004545,8
PUR004546,20270805,SUP098,PRD137,ST034,231,678.35,156698.85,PINV004546,15
PUR004547,20250717,SUP084,PRD195,ST047,355,222.4,78952.0,PINV004547,3
PUR004548,20241009,SUP031,PRD021,ST003,355,494.05,175387.75,PINV004548,14
PUR004549,20261212,SUP097,PRD083,ST022,350,178.82,62587.0,PINV004549,9
PUR004550,20261118,SUP027,PRD151,ST039,312,178.25,55614.0,PINV004550,7
PUR004551,20270727,SUP064,PRD082,ST032,232,793.6,184115.2,PINV004551,7
PUR004552,20270111,SUP022,PRD293,ST007,115,171.58,19731.7,PINV004552,6
PUR004553,20260302,SUP009,PRD239,ST045,179,536.8,96087.2,PINV004553,4
PUR004554,20230901,SUP091,PRD094,ST042,64,34.18,2187.52,PINV004554,10
PUR004555,20261002,SUP091,PRD196,ST019,419,425.79,178406.01,PINV004555,3
PUR004556,20280810,SUP059,PRD250,ST019,290,511.99,148477.1,PINV004556,15
PUR004557,20240208,SUP070,PRD128,ST038,472,166.13,78413.36,PINV004557,6
PUR004558,20260917,SUP025,PRD170,ST008,419,590.53,247432.07,PINV004558,1
PUR004559,20250529,SUP072,PRD056,ST028,491,207.07,101671.37,PINV004559,9
PUR004560,20260507,SUP031,PRD002,ST001,244,752.51,183612.44,PINV004560,5
PUR004561,20250101,SUP083,PRD074,ST007,86,490.91,42218.26,PINV004561,15
PUR004562,20251201,SUP074,PRD193,ST007,276,24.74,6828.24,PINV004562,1
PUR004563,20260410,SUP026,PRD057,ST036,282,640.58,180643.56,PINV004563,10
PUR004564,20271219,SUP008,PRD068,ST032,370,98.72,36526.4,PINV004564,14
PUR004565,20280725,SUP049,PRD242,ST022,489,267.75,130929.75,PINV004565,7
PUR004566,20240113,SUP059,PRD192,ST047,126,570.69,71906.94,PINV004566,12
PUR004567,20260503,SUP037,PRD009,ST042,329,645.2,212270.8,PINV004567,11
PUR004568,20280725,SUP050,PRD053,ST045,209,583.58,121968.22,PINV004568,6
PUR004569,20260604,SUP045,PRD020,ST035,392,78.86,30913.12,PINV004569,13
PUR004570,20251027,SUP055,PRD147,ST009,143,310.01,44331.43,PINV004570,9
PUR004571,20281220,SUP098,PRD151,ST046,479,652.9,312739.1,PINV004571,6
PUR004572,20241227,SUP054,PRD102,ST044,342,298.41,102056.22,PINV004572,10
PUR004573,20240413,SUP027,PRD176,ST041,193,687.71,132728.03,PINV004573,4
PUR004574,20270728,SUP030,PRD070,ST037,134,290.55,38933.7,PINV004574,5
PUR004575,20280222,SUP004,PRD161,ST039,268,495.56,132810.08,PINV004575,9
PUR004576,20230110,SUP036,PRD050,ST015,212,505.54,107174.48,PINV004576,13
PUR004577,20270609,SUP050,PRD229,ST039,398,678.21,269927.58,PINV004577,11
PUR004578,20250926,SUP080,PRD142,ST027,376,773.43,290809.68,PINV004578,9
PUR004579,20261002,SUP040,PRD191,ST018,262,310.87,81447.94,PINV004579,4
PUR004580,20280123,SUP069,PRD256,ST023,435,221.28,96256.8,PINV004580,2
PUR004581,20241225,SUP092,PRD211,ST017,206,375.63,77379.78,PINV004581,1
PUR004582,20260503,SUP029,PRD069,ST013,160,443.79,71006.4,PINV004582,14
PUR004583,20250720,SUP085,PRD233,ST044,106,165.2,17511.2,PINV004583,15
PUR004584,20231217,SUP063,PRD215,ST021,319,119.24,38037.56,PINV004584,11
PUR004585,20240517,SUP041,PRD161,ST042,434,391.68,169989.12,PINV004585,10
PUR004586,20280103,SUP045,PRD220,ST005,373,229.25,85510.25,PINV004586,9
PUR004587,20261208,SUP001,PRD133,ST005,104,588.64,61218.56,PINV004587,6
PUR004588,20231130,SUP005,PRD140,ST041,203,405.22,82259.66,PINV004588,4
PUR004589,20230917,SUP048,PRD295,ST022,469,369.29,173197.01,PINV004589,7
PUR004590,20250226,SUP022,PRD137,ST012,222,546.09,121231.98,PINV004590,13
PUR004591,20231013,SUP047,PRD295,ST001,116,303.21,35172.36,PINV004591,2
PUR004592,20280905,SUP090,PRD002,ST008,424,512.37,217244.88,PINV004592,12
PUR004593,20250828,SUP039,PRD252,ST022,273,159.25,43475.25,PINV004593,13
PUR004594,20231125,SUP093,PRD213,ST009,494,753.58,372268.52,PINV004594,2
PUR004595,20251015,SUP052,PRD157,ST024,69,46.21,3188.49,PINV004595,13
PUR004596,20241111,SUP004,PRD202,ST024,278,607.43,168865.54,PINV004596,7
PUR004597,20240626,SUP014,PRD222,ST046,120,388.95,46674.0,PINV004597,4
PUR004598,20240503,SUP026,PRD105,ST039,475,227.07,107858.25,PINV004598,8
PUR004599,20241121,SUP038,PRD088,ST015,357,255.91,91359.87,PINV004599,14
PUR004600,20270422,SUP004,PRD083,ST046,444,721.4,320301.6,PINV004600,15
PUR004601,20260201,SUP039,PRD257,ST006,452,458.44,207214.88,PINV004601,12
PUR004602,20260522,SUP037,PRD266,ST030,59,326.63,19271.17,PINV004602,3
PUR004603,20261011,SUP090,PRD078,ST004,286,539.71,154357.06,PINV004603,8
PUR004604,20240509,SUP021,PRD238,ST018,95,273.14,25948.3,PINV004604,1
PUR004605,20260710,SUP055,PRD161,ST047,53,202.53,10734.09,PINV004605,4
PUR004606,20260403,SUP090,PRD106,ST025,391,297.88,116471.08,PINV004606,8
PUR004607,20250603,SUP076,PRD123,ST046,141,552.02,77834.82,PINV004607,15
PUR004608,20280509,SUP020,PRD142,ST030,230,198.55,45666.5,PINV004608,3
PUR004609,20240711,SUP045,PRD151,ST003,358,283.01,101317.58,PINV004609,8
PUR004610,20251227,SUP068,PRD291,ST033,493,679.21,334850.53,PINV004610,2
PUR004611,20240114,SUP042,PRD158,ST028,68,89.05,6055.4,PINV004611,3
PUR004612,20261223,SUP088,PRD097,ST037,334,503.39,168132.26,PINV004612,14
PUR004613,20250416,SUP093,PRD153,ST040,56,480.24,26893.44,PINV004613,5
PUR004614,20230106,SUP027,PRD036,ST026,376,373.91,140590.16,PINV004614,6
PUR004615,20280905,SUP090,PRD066,ST033,395,35.34,13959.3,PINV004615,8
PUR004616,20230117,SUP041,PRD135,ST012,133,399.11,53081.63,PINV004616,1
PUR004617,20280529,SUP060,PRD109,ST034,52,612.97,31874.44,PINV004617,10
PUR004618,20280127,SUP023,PRD114,ST001,429,657.88,282230.52,PINV004618,12
PUR004619,20280618,SUP074,PRD292,ST026,111,657.24,72953.64,PINV004619,1
PUR004620,20281119,SUP047,PRD151,ST025,279,73.5,20506.5,PINV004620,8
PUR004621,20271129,SUP026,PRD112,ST001,138,212.83,29370.54,PINV004621,11
PUR004622,20240729,SUP057,PRD203,ST028,196,119.4,23402.4,PINV004622,12
PUR004623,20270913,SUP060,PRD280,ST040,167,112.66,18814.22,PINV004623,1
PUR004624,20260113,SUP060,PRD281,ST029,274,163.91,44911.34,PINV004624,5
PUR004625,20260610,SUP087,PRD177,ST021,121,622.55,75328.55,PINV004625,13
PUR004626,20250218,SUP064,PRD174,ST048,316,767.59,242558.44,PINV004626,12
PUR004627,20270511,SUP033,PRD133,ST025,398,543.97,216500.06,PINV004627,8
PUR004628,20230718,SUP099,PRD177,ST011,343,476.04,163281.72,PINV004628,13
PUR004629,20281231,SUP063,PRD087,ST017,232,413.79,95999.28,PINV004629,6
PUR004630,20250105,SUP008,PRD173,ST049,51,326.11,16631.61,PINV004630,11
PUR004631,20250424,SUP022,PRD184,ST024,145,373.67,54182.15,PINV004631,3
PUR004632,20230504,SUP051,PRD290,ST036,193,362.25,69914.25,PINV004632,1
PUR004633,20230420,SUP040,PRD045,ST040,342,744.8,254721.6,PINV004633,4
PUR004634,20270125,SUP065,PRD031,ST008,414,343.49,142204.86,PINV004634,14
PUR004635,20230722,SUP039,PRD197,ST050,187,490.73,91766.51,PINV004635,12
PUR004636,20260310,SUP036,PRD081,ST010,136,212.21,28860.56,PINV004636,5
PUR004637,20251201,SUP052,PRD258,ST012,491,422.39,207393.49,PINV004637,6
PUR004638,20240508,SUP036,PRD072,ST046,281,566.3,159130.3,PINV004638,10
PUR004639,20230228,SUP045,PRD262,ST002,229,655.96,150214.84,PINV004639,4
PUR004640,20270831,SUP044,PRD180,ST018,306,159.91,48932.46,PINV004640,4
PUR004641,20280225,SUP031,PRD261,ST046,456,269.71,122987.76,PINV004641,15
PUR004642,20240906,SUP041,PRD132,ST001,490,677.64,332043.6,PINV004642,14
PUR004643,20261111,SUP071,PRD255,ST024,143,450.28,64390.04,PINV004643,7
PUR004644,20271006,SUP068,PRD091,ST015,123,601.71,74010.33,PINV004644,9
PUR004645,20260730,SUP042,PRD216,ST038,123,553.47,68076.81,PINV004645,3
PUR004646,20250725,SUP004,PRD252,ST027,439,335.14,147126.46,PINV004646,4
PUR004647,20240715,SUP016,PRD006,ST038,108,537.48,58047.84,PINV004647,9
PUR004648,20251215,SUP055,PRD242,ST049,136,738.52,100438.72,PINV004648,2
PUR004649,20230510,SUP088,PRD231,ST018,340,419.01,142463.4,PINV004649,3
PUR004650,20240516,SUP082,PRD252,ST011,500,400.35,200175.0,PINV004650,4
PUR004651,20250808,SUP022,PRD133,ST017,199,351.01,69850.99,PINV004651,5
PUR004652,20281106,SUP010,PRD198,ST023,62,409.02,25359.24,PINV004652,6
PUR004653,20270818,SUP009,PRD285,ST033,419,190.61,79865.59,PINV004653,5
PUR004654,20231219,SUP064,PRD162,ST048,276,367.23,101355.48,PINV004654,13
